title,pair_id,sent_id,complex,label,simple,simp_sent_id,doc_pos,doc_quint,doc_len,pred,pred_l
item_p0017,p0017,37,It was to be the most commercially successful period of his career.,ignore,[''],37,0.6551724137931034,2,58,It was to be the successful period of his career.,1
item_p0017,p0017,38,"His profile gained another boost from his appearance at the 1985 Live Aid famine relief concert at Wembley Stadium, where he was one of the standout performers.",ignore,[''],38,0.6724137931034483,2,58,,3
item_p0017,p0017,39,"In addition, he teamed up with Mick Jagger to record the fundraising single Dancing in the Street, which sped to number 1.",ignore,[''],39,0.6896551724137931,2,58,"In addition, he teamed up with Mick Jagger to record a single dancing in the Street.",1
item_p0017,p0017,40,"A few days after his appearance at the Freddie Mercury tribute concert at Wembley Stadium in April 1992, Bowie married the Somalian model Iman and the couple bought a home in New York.",ignore,[''],40,0.7068965517241379,2,58,"A few days later, he married the Somalian model Iman and they bought a home in New York.",1
item_p0017,p0017,41,This new start in his private life coincided with a search for fresh musical inspiration.,ignore,[''],41,0.7241379310344828,2,58,He was at the time searching for a new music inspiration.,1
item_p0017,p0017,42,"For the album Black Tie White Noise (1993), he sprinkled elements of soul, electronica and hip hop into the mix.",ignore,[''],42,0.7413793103448276,2,58,"On the record, he mixed soul, electronica and hip hop into the mix.",1
item_p0017,p0017,43,"It topped the UK album chart and yielded a top 10 single, Jump They Say.",ignore,[''],43,0.7586206896551724,2,58,"It topped the UK album chart and led to a top 10 single, Jump They Say.",1
item_p0017,p0017,44,"New media and technology influenced his recordings, too.",ignore,[''],44,0.7758620689655172,2,58,"New media and technology helped with his recordings, too.",1
item_p0017,p0017,45,"His 1999 album Hours… was based around music he had written for a computer game called Omikron, in which Bowie and Iman appeared as characters.",ignore,[''],45,0.7931034482758621,2,58,"His 1999 album Hours… was based on music he had written for a computer game called Omikron. In it, Bowie and Iman appeared as characters.",2
item_p0017,p0017,46,"The birth of Bowie and Iman’s daughter, Alexandria, followed in August 2000.",ignore,[''],46,0.8103448275862069,2,58,"The birth of Bowie and Imansov's daughter, Alexandria, followed in August 2000.",1
item_p0017,p0017,47,"As an adopted New Yorker, Bowie was the opening act at the Concert for New York City in October 2001, where he joined Paul McCartney, Jon Bon Jovi, Billy Joel, the Who and Elton John in a benefit show six weeks after the 9/11 attacks.",ignore,[''],47,0.8275862068965517,2,58,"He was the opening act at the Concert for New York City in October 2001. He joined rockers Paul McCartney, Jon Bon Jovi, Billy Joel, the Who and Elton John in a benefit show six weeks after the 9/11 attacks.",2
item_p0017,p0017,48,Bowie was back in the studio the following year for Reality.,ignore,[''],48,0.8448275862068966,2,58,He was back in the studio the following year.,1
item_p0017,p0017,49,"However, in the midst of his Reality tour in 2004, Bowie was stricken with chest pains while performing in Germany and underwent emergency surgery in Hamburg to clear a blocked artery.",ignore,[''],49,0.8620689655172413,2,58,"Around 2004, he suffered chest pains while performing in Germany. He had an emergency operation in Hamburg, Germany, to clear a blocked air path.",2
item_p0017,p0017,50,He took the medical emergency as a warning and reduced the pace of his activities.,ignore,[''],50,0.8793103448275862,2,58,He took the medical emergency as a warning and kept up his activities.,1
item_p0017,p0017,51,"In 2006, he announced he would be taking a year off from touring and recording.",ignore,[''],51,0.896551724137931,2,58,"In 2006, he announced he would be taking a year off from touring and recording.",1
item_p0017,p0017,52,"In February that year, he was given a Grammy lifetime achievement award, having been inducted into the Rock and Roll Hall of Fame in 1996.",ignore,[''],52,0.913793103448276,2,58,"That same year, he received a Grammy Award for his artistic talents. In 1996, he was voted into the Rock and Roll Hall of Fame.",2
item_p0017,p0017,53,The Next Day (2013) was his first album of new material in a decade.,ignore,[''],53,0.9310344827586208,2,58,The Next Day (2013) was his first album of new material in 10 years.,1
item_p0017,p0017,54,"It contained the single Where Are We Now?, which gave him his first UK top 10 hit since 1993.",ignore,[''],54,0.9482758620689656,2,58,"It contained the single Where Are We Now?"" That became his first UK top 10 hit since 1993.",2
item_p0017,p0017,55,The album topped charts in Britain and around the world.,ignore,[''],55,0.9655172413793104,2,58,The album topped charts in Britain and around the world.,0
item_p0017,p0017,56,"In 2014, Bowie was given the Brit Award for Best British Male, making him the oldest British recipient in the awards’ history.",ignore,[''],56,0.9827586206896552,2,58,"In 2014, Bowie was given the Brit Award for Best British Male. He is the oldest British person in the awards association association history.",2
item_p0017,p0017,57,"He is survived by Iman, their daughter, Alexandria, his stepdaughter, Zulekha, and his son, Duncan, from his first marriage.",ignore,[''],57,1.0,2,58,"They include their daughter, Alexandria, his stepdaughter, Zulekha, and his son, Duncan.",1
item_p0018,p0018,0,Barack Obama has urged young people to reject pessimism and interact with those who have different beliefs if they want to make changes in the world.,ignore,[''],0,0.0555555555555555,2,18,Barack Obama has urged young people not to think that way.,1
item_p0018,p0018,1,"On the final day of his last visit to Britain as US president, Obama told 500 youth leaders at a town hall meeting in London: “I’m here to ask you to reject the notion there are forces we can’t control.",ignore,[''],1,0.1111111111111111,2,18,"On the final day of his last visit to Britain as president, Obama told 500 youth leaders to not believe in anything he can control.",1
item_p0018,p0018,2,"As JFK said, our problems are manmade and can be solved by man.” “You’ve never had better tools to make a difference,” he told the A-level and UK–US exchange students at the Q&A session.",ignore,[''],2,0.1666666666666666,2,18,"As JFK said, our problems are manmade. They can be solved by man.",2
item_p0018,p0018,3,"“Reject pessimism, cynicism and know that progress is possible.",ignore,[''],3,0.2222222222222222,2,18,He also knows that progress is possible.,1
item_p0018,p0018,4,"Progress is not inevitable; it requires struggle, discipline and faith.” But Obama acknowledged the challenges faced by young people: “Not to say your generation has had it easy, in a time of breathtaking change, from 9/11, 7/7 … and during an age of information and Twitter where there’s a steady stream of bad news.” The audience cheered as the president was introduced and went on to speak about his policies, including healthcare and education.",ignore,[''],4,0.2777777777777778,2,18,"Progress is not impossible. Obama acknowledged the challenges faced by young people. He said they face ""not to say your generation has had it easy, in a time of breathtaking change, from 9/11, 7/7 … and during an age of information and Twitter.",2
item_p0018,p0018,5,He urged the audience to interact with people with different political beliefs: “Seek out people who don’t agree with you and it will also help you to compromise.” Obama also said: “You should feel encouraged social attitudes are changing.,ignore,[''],5,0.3333333333333333,2,18,,3
item_p0018,p0018,6,"That doesn’t mean it’s fast enough but you should keep pushing and it’s in part due to the courageous acts of young people like yourself.” When asked about his presidential legacy, Obama said he was proud of the healthcare reforms, which received huge cheers from the audience, and said of the US response to the 2008 financial crisis: “Saving the world from great depression – that was quite good.” He also listed diplomatic deals with Iran and the response to the Ebola crisis as highlights of his presidency.",ignore,[''],6,0.3888888888888889,2,18,Obama said he was proud of the health care reforms. His speech received huge cheers from the audience.,2
item_p0018,p0018,7,"“I’m proud; I think I’ve been true to myself during this process.” But he added: “Don’t give up and succumb to cynics if, after five years, poverty hasn’t been eradicated … It’s OK. Dr Martin Luther King says the arc of the moral universe is long but bends towards justice.” Questioned on the controversial Transatlantic Trade and Investment Partnership (TTIP), he said: “The answer to globalization is not to pull up the drawbridge and shut off,” though it was crucial to pay attention to workers’ rights.",ignore,[''],7,0.4444444444444444,2,18,"Russia's leader, Dr. Martin Luther King, said this is OK.",1
item_p0018,p0018,8,"Before Obama arrived, Tanya Williams, a community engagement officer, told the Guardian: “I love Michelle but I like Obama and it’s exciting to have the chance to hear someone who has changed so much and galvanized so many people who didn’t vote before.” Oliver Sidorczuk, 26, said: “Everyone is extremely excited to listen to what he has to say.",ignore,[''],8,0.5,2,18,"Tanya Williams, a community engagement officer, said: Ali is excited to listen to what he has to say. ""I love Michelle but I like Obama,"" she said.",2
item_p0018,p0018,9,"I’m going to ask him about electoral rights and try to ask him if he would join our campaign to ask David Cameron for automatic registration.” Obama ended the session by taking a question from a young Sikh Londoner, who asked about the issue of racial profiling at airports and being mistaken for a Muslim.",ignore,[''],9,0.5555555555555556,2,18,Obama was asked by a young Sikh in London who asked that people be treated unfairly because they are Muslim.,1
item_p0018,p0018,10,"Obama said that, although there were people with “crazy ideology”, pluralism was important.",ignore,[''],10,0.6111111111111112,2,18,Obama said that it is important to believe in pluralism.,1
item_p0018,p0018,11,"“I visited a mosque a few months ago and said our greatest allies are American Muslims who are most integrated and economically well off,” he said.",ignore,[''],11,0.6666666666666666,2,18,Obama visited a mosque a few months ago and said that the United States' greatest allies are American Muslims who are well-off and are whose families came from other countries.,1
item_p0018,p0018,12,"Furqan Naeem, a campaigner from Manchester, said: “I recently visited the States through the US embassy on the community leaders programme and saw first hand some really important work the president did in celebrating America’s diversity and bringing communities together.” Kenny Imafidon, the managing director of the youth organization ClearView Research, said afterwards: “It was a great opportunity and what will stick with me is what he said about meeting with people who have different politics from you and having to make compromises.",ignore,[''],12,0.7222222222222222,2,18,"Furqan Naeem, a campaigner from Manchester, said: ""I recently visited the States through the US embassy on the community leaders programs and saw first hand some really important work the president did in celebrating America Vietnam's diversity and bringing communities together.",2
item_p0018,p0018,13,"Also, the thing he said about being a good leader and finding great talent.” Later, Obama met Jeremy Corbyn, who said they had an “excellent” 90-minute discussion.",ignore,[''],13,0.7777777777777778,2,18,"Later, Obama met Jeremy McCarthy, who was at the top of his job.",1
item_p0018,p0018,14,"The Labour leader said they talked about “the challenges facing postindustrial societies and the power of global corporations, and the increasing use of technology around the world and the effect that has”.",ignore,[''],14,0.8333333333333334,2,18,The Labour leader said they spoke about the challenges facing modern society. They also talked about the increasing use of technology around the world.,2
item_p0018,p0018,15,"Asked if they talked about the president’s intervention in the debate on Britain’s membership of the EU, Corbyn said it was discussed briefly.",ignore,[''],15,0.8888888888888888,2,18,Hollande was asked if they talked about the president's intervention in the debate on Britain's membership of the European Union.,1
item_p0018,p0018,16,"After the meeting, Obama joined Cameron to play golf at the Grove in Chandlers Cross, Hertfordshire.",ignore,[''],16,0.9444444444444444,2,18,"After the meeting, Obama joined Cameron to play golf.",1
item_p0018,p0018,17,"Obama ended the day at a dinner with the prime minister and the US ambassador, Matthew Barzun, at the ambassador’s residence, before travelling on to Germany.",ignore,[''],17,1.0,2,18,"Obama ended the day at a dinner with the prime minister and the U.S. ambassador, Matthew Barzun.",1
item_p0019,p0019,0,"The threatened extinction of the tiger in India, the perilous existence of the orangutan in Indonesia, the plight of the panda: these are wildlife emergencies with which we have become familiar.",ignore,[''],0,0.037037037037037,2,27,The orangutan in Indonesia is in danger of dying out completely. These are wildlife emergencies that we have become familiar with.,2
item_p0019,p0019,1,They are well-loved animals that no one wants to see disappear.,ignore,[''],1,0.074074074074074,2,27,These are well-loved animals that no one wants to see disappear.,0
item_p0019,p0019,2,"But, now, scientists fear the real impact of declining wildlife could be closer to home, with the threat to creatures such as ladybirds posing the gravest danger to biodiversity.",ignore,[''],2,0.1111111111111111,2,27,"But, now, scientists fear that the loss of starfish could be closer to home. It is the creatures that are most dangerous to life, such as ladybirds.",2
item_p0019,p0019,3,"Climate change, declining numbers of animals, rising numbers of humans and the rapid rate of species extinction mean a growing number of scientists now declare us to be in the Anthropocene – the geological age of extinction when humans finally dominate the ecosystems.",ignore,[''],3,0.1481481481481481,2,27,"Some scientists believe that as the earth has changed, climate change has caused the Earth to slowly die out. Meanwhile, more and more species are dying out. This is called the Anthropocene.",2
item_p0019,p0019,4,"WWF’s Living Planet Index (LPI) 2014 seemed to confirm that grim picture, with statistics on the world’s wildlife population that showed a dramatic reduction in numbers across countless species.",ignore,[''],4,0.1851851851851851,2,27,Information from the World Wildlife Fund's Living Planet Index (LPI) shows a scary picture. The world's wildlife population has been dropping faster than it has in years.,2
item_p0019,p0019,5,The LPI showed the number of vertebrates had declined by 52% over four decades.,ignore,[''],5,0.2222222222222222,2,27,It showed that the number of vertebrates had declined by 52 percent over four decades.,1
item_p0019,p0019,6,Biodiversity loss has now reached “critical levels”.,ignore,[''],6,0.2592592592592592,2,27,Fish populations have now reached critical levels.,1
item_p0019,p0019,7,"Some populations of mammals, birds, reptiles and amphibians have suffered even bigger losses, with freshwater species declining by 76% over the same period.",ignore,[''],7,0.2962962962962963,2,27,"Some animals, birds, reptiles and amphibians have suffered even bigger losses. freshwater species have dropped by three-quarters over the same period of time.",2
item_p0019,p0019,8,But it’s the creatures that provide the most “natural capital” or “ecosystem services” that are getting many scientists really worried.,ignore,[''],8,0.3333333333333333,2,27,,3
item_p0019,p0019,9,Three quarters of the world’s food production is thought to depend on bees and other pollinators such as hoverflies.,ignore,[''],9,0.3703703703703703,2,27,Three quarters of the world's food production is thought to rely on bees and other pollinators.,1
item_p0019,p0019,10,"Never mind how cute a panda is or how stunning a tiger – it’s worms that are grinding up our waste and taking it deep into the soil to turn into nutrients, and bats that are catching mosquitoes and keeping malaria rates down.",ignore,[''],10,0.4074074074074074,2,27,"It kills mosquitoes and keeps people from getting malaria. What's more, the worms are grinding up our waste and taking it deep into the soil. Bats are also catching mosquitoes and keeping malaria rates down.",2
item_p0019,p0019,11,A study in North America has valued the loss of pest control from ongoing bat declines at more than $22bn in lost agricultural productivity.,ignore,[''],11,0.4444444444444444,2,27,They say this has cost farmers more than $22 billion because bat pests are killing crops.,1
item_p0019,p0019,12,"“It’s the loss of the common species that will impact on people, not so much the rarer creatures because, by the very nature of their rarity, we’re not reliant on them in such an obvious way,” said Dr Nick Isaac, a macroecologist at the Centre for Ecology & Hydrology in Oxfordshire.",ignore,[''],12,0.4814814814814814,2,27,Dr Nick Isaac says it's a loss of the common species that will affect people. It's not so much the rarer creatures because they are rare.,2
item_p0019,p0019,13,"He says that recent work he and colleagues have been doing suggests that Britain’s insects and other invertebrates are declining just as fast as vertebrates, with “serious consequences for humanity”.",ignore,[''],13,0.5185185185185185,2,27,"He says that he and other scientists have been doing research that suggests that Britain's insects and other invertebrates, or animals, are losing their value just as fast as humans.",2
item_p0019,p0019,14,"“The really interesting thing about this work is that we are learning that it’ s not just about the numbers of species going extinct, but the actual numbers in a population; that’ s the beginning of a fundamental shift in our understanding,” he says.",ignore,[''],14,0.5555555555555556,2,27,"Moshe says, ""The really interesting thing about this work is that we are learning that it Compton.""",1
item_p0019,p0019,15,"He pointed to the fact that between 23 and 36% of all birds, mammals and amphibians used for food or medicine are now threatened with extinction.",ignore,[''],15,0.5925925925925926,2,27,"He pointed out that between 23 and 36 percent of all birds, mammals and amphibians used for food or medicine are now threatened with extinction.",1
item_p0019,p0019,16,"In many parts of the world, wildanimal food sources are a critical part of the diet, particularly for the poor.",ignore,[''],16,0.6296296296296297,2,27,,3
item_p0019,p0019,17,"The blame, most agree, sits with unsustainable human consumption damaging ecosystems, creating climate change and destroying habitats at a far faster rate than previously thought.",ignore,[''],17,0.6666666666666666,2,27,"Humans are causing more pollution and destroying natural habitats, the scientists say.",1
item_p0019,p0019,18,"But, this time, it’s not just the “big, cuddly mammals” we have to worry about losing but the smaller, less visible creatures upon which we depend – insects, creepycrawlies and even worms.",ignore,[''],18,0.7037037037037037,2,27,"This time, it is not just the animals we have to worry about losing. It is also the smaller, less visible creatures that we depend on.",2
item_p0019,p0019,19,They might not be facing immediate extinction but a decline in their numbers will affect us all.,ignore,[''],19,0.7407407407407407,2,27,"They might not be facing immediate extinction, but the decline in their numbers will affect us all.",1
item_p0019,p0019,20,“We are going to feel the impact of those losses.,ignore,[''],20,0.7777777777777778,2,27,,3
item_p0019,p0019,21,"With the UK species, the pattern is much the same with invertebrates as it is with vertebrates.",ignore,[''],21,0.8148148148148148,2,27,"With the UK species, the pattern is much the same with plants and animals as it is with humans.",1
item_p0019,p0019,22,"It’s not as simplistic as ‘fish die and people starve’ – it’s more complex,” said Isaac.",ignore,[''],22,0.8518518518518519,2,27,,3
item_p0019,p0019,23,"Humans, said TV naturalist Sir David Attenborough in 2013, are a “plague on earth”, but WWF claims there is still time to stop the rot.",ignore,[''],23,0.8888888888888888,2,27,He says there is still time to stop the rot.,2
item_p0019,p0019,24,"Its UK Chief Executive, David Nussbaum, said: “The scale of the destruction highlighted in this report should act as a wake-up call for us all.",ignore,[''],24,0.925925925925926,2,27,"It should be a wake-up call for us all, said David Nussbaum.",1
item_p0019,p0019,25,"We all – politicians, business and people – have an interest, and a responsibility, to act to ensure we protect what we all value: a healthy future for people and nature.",ignore,[''],25,0.9629629629629628,2,27,"We all have an interest, and a responsibility, to act to ensure we protect what we all value. This is a healthy future for people and nature.",2
item_p0019,p0019,26,"“Humans are cutting down trees more quickly than they can regrow, harvesting more fish than the oceans can restock, pumping water from our rivers and aquifers faster than rainfall can replenish them and emitting more carbon than the oceans and forests can absorb,” he said.",ignore,[''],26,1.0,2,27,They cut down trees more quickly than they can regrow. They also harvest more fish than the oceans can restock. They pump water from our rivers and aquifers faster than rainfall can fill them. And they add more carbon to the oceans and forests.,2
item_p0020,p0020,0,"Not just the identity of the man in the car park with the twisted spine, but the appalling last moments and humiliating treatment of the naked body of Richard III in the hours after his death have been revealed at an extraordinary press conference at Leicester University.",ignore,[''],0,0.0333333333333333,2,30,Richard III was killed in a car park with the twisted spine. His last moments and the terrible treatment of his body have been revealed at Leicester University.,2
item_p0020,p0020,1,"There were cheers when Richard Buckley, Lead Archaeologist on the hunt for the king’s body, finally announced that the university team was convinced “beyond reasonable doubt” that it had found the last Plantagenet king, bent by scoliosis of the spine, and twisted further to fit into a hastily dug hole in Grey Friars church, which was slightly too small to hold his body.",ignore,[''],1,0.0666666666666666,2,30,"Richard Buckley is a scientist leading the search for the king's body. When he finally announced that the team had found the last man from the time of the Plantagenet king, they were certain of further proof. They had found him in a hastily dug hole in Grey Friars church. The grave was slightly too small to hold his body.",2
item_p0020,p0020,2,"But, by then, it was clear the evidence was overwhelming, as the scientists who carried out the DNA tests, those who created the computer-imaging technology to peer onto and into the bones in extraordinary detail, the genealogists who found a distant descendant with matching DNA, and the academics who scoured contemporary texts for accounts of the king’s death and burial outlined their findings.",ignore,[''],2,0.1,2,30,"By then, it was clear the evidence was clear. The scientists who carried out the DNA tests, those who created the computer-imaging technology, and the scientists who studied the bones all had a lot in common.",2
item_p0020,p0020,3,“What a morning.,ignore,[''],3,0.1333333333333333,2,30,"sovsov says, ""What a morning.",0
item_p0020,p0020,4,"What a story,” said Philippa Langley, of the Richard III Society.",ignore,[''],4,0.1666666666666666,2,30,"It was a story, said Philippa Langley. She works for the Richard III Society.",2
item_p0020,p0020,5,"She had been driving on the project for years, in the face of incredulity from many people, and finding funds from all over the world when it looked as if the money would run out before the excavation had even begun.",ignore,[''],5,0.2,2,30,,3
item_p0020,p0020,6,"Work has started on designing a new tomb in Leicester Cathedral, only 100 yards from the excavation site, and a ceremony will be held to lay him into his new grave there, probably next year.",ignore,[''],6,0.2333333333333333,2,30,Work has already begun on designing a new tomb in Leicester Cathedral. It will be built only 100 yards from the excavation site.,2
item_p0020,p0020,7,Leicester’s Museums’ Service is working on plans for a new visitor centre in an old school building overlooking the site.,ignore,[''],7,0.2666666666666666,2,30,Leicesterums Director-General is working on plans for a new visitor center in an old school building overlooking the site.,1
item_p0020,p0020,8,"Richard died at Bosworth on 22 August 1485, the last English king to fall in battle, and the researchers revealed how for the first time.",ignore,[''],8,0.3,2,30,Richard died at Bosworth on 22 August 1485. He was the last English king to fall in battle.,2
item_p0020,p0020,9,"There was an audible intake of breath as a slide came up showing the base of his skull sliced off by one terrible blow, believed to be from a halberd, a fearsome medieval battle weapon with a razor-sharp iron axe blade weighing about two kilos, mounted on a wooden pole, which was swung at Richard at very close range.",ignore,[''],9,0.3333333333333333,2,30,Then a slide came up showing the base of his skull sliced off by one terrible blow. The damage was believed to be from a ancient battle weapon with a razor-sharp iron axe blade. The blade was mounted on a wooden pole. It was very close range.,2
item_p0020,p0020,10,"The blade probably penetrated several centimetres into his brain and, said the human bones expert Jo Appleby, he would have been unconscious at once and dead almost as soon.",ignore,[''],10,0.3666666666666666,2,30,"The blade probably penetrated several centimetres into his brain. According to human bones expert Jo Appleby, he would have been unconscious at once and dead almost as soon.",2
item_p0020,p0020,11,The injury appears to confirm contemporary accounts that he died in close combat in the thick of the battle and unhorsed – as in the great despairing cry Shakespeare gives him: “A horse!,ignore,[''],11,0.4,2,30,"There is history that he died in close combat in the thick of the battle. Shakespeare told his fellow soldiers to say simply: ""A horse!",2
item_p0020,p0020,12,A horse!,ignore,[''],12,0.4333333333333333,2,30,A horse!,0
item_p0020,p0020,13,"My kingdom for a horse!” Another sword slash, which also went through the bone and into the brain, would also have proved fatal.",ignore,[''],13,0.4666666666666667,2,30,"My kingdom for a horse!isterion Another sword slash, which also went through the bone and into the brain, would also have been killed.",0
item_p0020,p0020,14,"But many of the other injuries were after death, suggesting a gruesome ritual on the battlefield and as the king’s body was brought back to Leicester, as he was stripped, mocked and mutilated.",ignore,[''],14,0.5,2,30,"However, many of the other injuries were after death. As Richard III's body was brought back to Leicester, he was stripped, mocked and mutilated.",2
item_p0020,p0020,15,"One terrible injury, a stab through the right buttock and into his pelvis, was certainly after death and could not have happened when his lower body was protected by armour.",ignore,[''],15,0.5333333333333333,2,30,He suffered one terrible injury. It was certainly after death. He could not have been hurt when his lower body was protected by armor.,2
item_p0020,p0020,16,"It suggests the story that his naked corpse was brought back slung over a horse, mocked and abused all the way, is true.",ignore,[''],16,0.5666666666666667,2,30,"It also suggests that his naked body was brought back slung over a horse, mocked and abused all the way.",1
item_p0020,p0020,17,"Bob Savage, a medieval arms expert from the Royal Armouries who helped identify the wounds, said it was probably not a war weapon but the sort of sharp knife or dagger any workman might have carried.",ignore,[''],17,0.6,2,30,Bob Savage is an arms expert from the Royal Armouries. He said it was probably not a war weapon but the sort of sharp knife or dagger any workman might have carried.,2
item_p0020,p0020,18,"Michael Ibsen, the Canadian-born furniture maker proved to be the descendant of Richard’s sister, heard the confirmation on Sunday and listened to the unfolding evidence in shocked silence.",ignore,[''],18,0.6333333333333333,2,30,Michael Ibsen is a Canadian-born furniture maker who is believed to be the descendant of Richard labs.'s sister. He heard the news on Sunday and listened to the evidence in shocked silence.,2
item_p0020,p0020,19,"“My head is no clearer now than when I first heard the news,” he said.",ignore,[''],19,0.6666666666666666,2,30,"sov says, ""My head is no clearer now than when I first heard the news.",0
item_p0020,p0020,20,"“Many, many hundreds of people died on that field that day.",ignore,[''],20,0.7,2,30,"sov says, ""Many, many hundreds of people died on that field that day.",0
item_p0020,p0020,21,"He was a king, but just one of the dead.",ignore,[''],21,0.7333333333333333,2,30,"He was a king, but just one of the dead.",0
item_p0020,p0020,22,"He lived in very violent times and these deaths would not have been pretty or quick.” It was Mathew Morris who first uncovered the body, in the first hour of the first day of the excavation.",ignore,[''],22,0.7666666666666667,2,30,He lived in very violent times. These deaths would not have been pretty or quick.,2
item_p0020,p0020,23,He did not believe he had found the king.,ignore,[''],23,0.8,2,30,He did not believe he had found the king.,1
item_p0020,p0020,24,"The mechanical digger was still chewing the tarmac off the council car park, identified by years of research by local historians and the Richard III Society as the probable site of the lost church of Grey Friars, whose priests bravely claimed the body of the king and buried him in a hastily dug grave, probably still naked, but in a position of honour near the high altar of their church.",ignore,[''],24,0.8333333333333334,2,30,"The mechanical digger was still chewing thearmac off the council car park. It had been identified by years of research as the possible site of the lost church of Grey Friars. Their priests bravely claimed the body of the king, and buried him in a hastily dug grave.",2
item_p0020,p0020,25,The leg bones just showing through the soil were covered up again.,ignore,[''],25,0.8666666666666667,2,30,The leg bones just showing through the soil were covered up again.,0
item_p0020,p0020,26,"Ten days later, on 5 September, when further excavation proved Morris had hit the crucial spot, he returned with Lin Foxhall, head of the archaeology department, to excavate the body.",ignore,[''],26,0.9,2,30,"Ten days later, on 5 September, it was clear Morris had hit the important spot. He returned with Lin Foxhall to dig up the body.",2
item_p0020,p0020,27,"“We did it the usual way, lifting the arms, legs and skull first, and proceeding gradually towards the torso – so it was only when we finally saw the twisted spine that I thought: ‘My word, I think we’ve got him.’” As far as Langley is concerned, Richard was the true king, the last king of the north, a worthy and brave leader who became a victim of some of the most brilliant propaganda in history, in the hands of the Tudors’ imagemaker, Shakespeare.",ignore,[''],27,0.9333333333333332,2,30,"They lifted up the arms, legs and skull first and then slowly lowered them. It was only when they finally saw the twisted spine that I thought to him.",2
item_p0020,p0020,28,"There remains the dark shadow of the little princes in the tower, an infamous story even in Richard’s day: the child Edward V and his brother Richard were declared illegitimate when Richard III claimed the throne, imprisoned in the Tower of London and never seen alive again.",ignore,[''],28,0.9666666666666668,2,30,"There is still the dark shadow of the little princes in the tower. It was even worse than the day when Richard III was king. Both Edward V and his young brother were imprisoned in the Tower of London, the national prison, and never seen alive again.",2
item_p0020,p0020,29,"Although it is by no means certain that the bones found at the tower centuries later are theirs, there may be more DNA detective work to be done there.",ignore,[''],29,1.0,2,30,"Although the bones found at the tower are not certain, there may be more DNA detective work to be done there.",1
item_p0021,p0021,0,"Striding on stage, Donald Trump had a surprisingly humble confession to make for someone defying all the laws of political gravity.",ignore,[''],0,0.0263157894736842,2,38,,3
item_p0021,p0021,1,"ÒUnless we win, it doesnÕt mean a damn thing,Ó the would-be Republican presidential nominee warned a campaign rally in South Carolina, despite nishing his fourth month in a row at the top of the opinion polls.",ignore,[''],1,0.0526315789473684,2,38,"Unless we win, it doesn't mean a damn thing, C.J., the Republican presidential candidate, warned a rally in South Carolina. He is in his fourth month in a row as the top of the opinion polls.",2
item_p0021,p0021,2,ÒI want to pick my date for the election.,ignore,[''],2,0.0789473684210526,2,38,�sumI want to pick my date for the election.,0
item_p0021,p0021,3,"I want it next Tuesday,Ó he con ded to the 11,000-strong crowd Ð typical of the grassroots support that needs to ourish into March 2016 for him to win the nomination, let alone NovemberÕs general election.",ignore,[''],3,0.1052631578947368,2,38,"I want it next Tuesday,"" he said to the 11,000-strong crowd that supports him.",1
item_p0021,p0021,4,"Such moments of self-doubt are eeting, quickly replaced by the now-familiar bombast of a billionaire whose status as a ÒwinnerÓ has become his de ning policy platform.",ignore,[''],4,0.131578947368421,2,38,Such moments of self-doubt are eeting. They are quickly replaced by the now-familiar bombast of a billionaire.,2
item_p0021,p0021,5,"Trump is not the only one beginning to wonder whether his improbable campaign can confound the pundits and go the distance, particularly after a burst of recent controversy only seemed to cement his polling lead over bewildered rivals.",ignore,[''],5,0.1578947368421052,2,38,,3
item_p0021,p0021,6,Conventional wisdom holds that any one of these outbursts would have sunk most politicians by now.,ignore,[''],6,0.1842105263157894,2,38,Most politicians would have blamed any one of these outbursts.,1
item_p0021,p0021,7,"First, there was the time he outraged prisoners of war by doubting the heroism of Vietnam veteran John McCain because he allowed himself to be captured.",ignore,[''],7,0.2105263157894736,2,38,,3
item_p0021,p0021,8,"Then, there was the rst television debate, where he insulted Fox News moderator, Megyn Kelly, because she asked him dif cult questions.",ignore,[''],8,0.2368421052631578,2,38,"Then, there was the television debate. He insults Fox News reporter Megyn Kelly because she asked him questions about not being a conservative.",2
item_p0021,p0021,9,"As if PoWs, Fox News and women were not enemies enough, Trump has also insulted Mexican immigrants to the US, claimed that a Black Lives Matter protester who was violently ejected from a rally deserved to be Òroughed upÓ, appeared to mock a New York Times journalist for his disability and falsely accused Muslim Americans of cheering on the 9/11 attackers.",ignore,[''],9,0.2631578947368421,2,38,Trump also has insulted Mexican immigrants to the United States. He also claimed that a Black Lives Matter protester who was removed from a rally deserved to be looked down on. He suggested to mock a New York Times journalist for his disability. Trump also falsely accused Muslim Americans of cheering on the 9/11 attackers.,2
item_p0021,p0021,10,"Trump has complained that many of these incidents were exaggerated by the political media, 70% of whom, he says, are ÒscumÓ.",ignore,[''],10,0.2894736842105263,2,38,Trump claims that many of these problems were exaggerated by the media. He says 70 percent of them are �ssonscumtype.,2
item_p0021,p0021,11,"But, he has nonetheless refused to retract any of the comments.",ignore,[''],11,0.3157894736842105,2,38,"But, he has refused to change his mind.",1
item_p0021,p0021,12,"ÒI could have said, ÔOh, I misspokeÕ, but I am not big on that,Ó Trump told the crowd in South Carolina.",ignore,[''],12,0.3421052631578947,2,38,"� clock: I could have said, �gramOh, I misspenttery, but I am not big on that, �ately Trump told the crowd in South Carolina.",0
